# Taille Rimes_debut	Mots_composées	Mots_non_composés
2	73	38	35
3	314	97	217
4	799	125	674
5	1293	107	1186
6	1306	63	1243
7	1040	36	1004
8	795	24	771
9	526	32	494
10	348	20	328
11	241	18	223
12	155	11	144
13	68	10	58
14	40	6	34
15	17	1	16
16	7	1	6
17	0	0	0
18	1	0	1
19	0	0	0
20	0	0	0
